index	topic	tweets	date	username	likes	retweets	replies	hashtags	class
5814	SPDP Prabowo Tersangka Makar	Dalam penerbitan Surat Perintah Dimulainya Penyidikan (SPDP), dugaan makar yang dituduhkan kepada Prabowo selaku terlapor dibuat pada 19 April lalu.	2019-05-21 17:47:35+00:00	WinHtbat3	0	0	0		True News
5815	SPDP Prabowo Tersangka Makar	Beredar SPDP Prabowo Terlibat Kasus Makar, Begini Nih Arti Makar https://today.line.me/ID/article/2EXwVz?utm_source=ttshare #LINETODAY	2019-05-21 16:02:41+00:00	channel_som	0	0	0	#LINETODAY	Other 2
5816	SPDP Prabowo Tersangka Makar	SPDP Prabowo Ditarik, Satire Fahri: Makar Ditunda hingga Waktu yang Tidak Ditentukan 	2019-05-21 14:54:39+00:00	majidah_amani	0	0	0		Other 2
5817	SPDP Prabowo Tersangka Makar	Polisi Tarik SPDP terhadap Prabowo sebagai Terlapor Kasus Makar 	2019-05-21 13:56:59+00:00	DaneKadus	0	0	0		Other 2
5818	SPDP Prabowo Tersangka Makar	#BREAKINGNEWS Polisi Tarik SPDP Terhadap Prabowo Sebagai Terlapor Kasus Makar https://keprinews.co.id/hot-news/polisi-tarik-spdp-terhadap-prabowo-sebagai-terlapor-kasus-makar/21/05/2019/ https://keprinews.co.id/hot-news/polisi-tarik-spdp-terhadap-prabowo-sebagai-terlapor-kasus-makar/21/05/2019/	2019-05-21 13:53:10+00:00	KepriNews_co_id	0	0	0	#BREAKINGNEWS	Other 2
5819	SPDP Prabowo Tersangka Makar	"Polisi Tarik SPDP Prabowo Subianto soal Makar https://cnnindonesia.com/nasional/20190521110147-12-396792/polisi-tarik-spdp-prabowo-subianto-soal-makar?utm_source=facebook&amp;utm_medium=oa&amp;utm_content=cnnindonesia&amp;utm_campaign=cmssocmed"	2019-05-21 13:21:14+00:00	agusujisuryono	0	0	0		Other 2
5820	SPDP Prabowo Tersangka Makar	SPDP Prabowo Terlapor Ditarik, Fadli: Hukum Jadi Alat Politik Kekuasaan - detikNews: Polisi menarik SPDP terkait kasus dugaan makar tersangka Eggi Sudjana dengan terlapor Prabowo. Fadli Zon menyebut hal itu sebagai bentuk tidak profesional. http://dlvr.it/R578xB	2019-05-21 13:00:04+00:00	ProjoSumatera	0	0	0		True News
5821	SPDP Prabowo Tersangka Makar	Beredar SPDP Prabowo Terlibat Kasus Makar, Begini nih Arti Makar http://dlvr.it/R578T2	2019-05-21 12:57:04+00:00	SindoBerita	0	0	0		Other 2
5822	SPDP Prabowo Tersangka Makar	Polisi Kirim SPDP Kasus Makar Eggi Sudjana ke Kejati, Prabowo sebagai Terlapor 	2019-05-21 12:44:40+00:00	GmailHb	0	0	0		True News
5823	SPDP Prabowo Tersangka Makar	Polisi Batalkan SPDP Kasus Makar Prabowo, Padahal Sudah Viral. #merahputih #makar #prabowo https://merahputih.com/post/read/polisi-batalkan-spdp-kasus-makar-prabowo	2019-05-21 12:30:00+00:00	newsmerahputih	0	0	0	#merahputih #makar #prabowo	Misleading News
5824	SPDP Prabowo Tersangka Makar	Polisi Terbitkan SPDP Prabowo Subianto Terkait Kasus Makar | http://merdeka.com	2019-05-21 10:41:04+00:00	ardy_djardy	0	0	0		Other 2
5825	SPDP Prabowo Tersangka Makar	BPN Bantah SPDP Prabowo terkait Makar https://sinjaiterkini.com/2019/05/21/bpn-bantah-spdp-prabowo-terkait-makar/	2019-05-21 10:39:12+00:00	TerkiniSinjai	0	0	0		True News
5826	SPDP Prabowo Tersangka Makar	Prabowo jadi terlapor dugaan makar, polisi terbitkan SPDP https://kalteng.antaranews.com/berita/321929/prabowo-jadi-terlapor-dugaan-makar-polisi-terbitkan-spdp#.XOPVGIRcV0g.twitter	2019-05-21 10:38:18+00:00	Antara_Kalteng	0	0	0		True News
5827	SPDP Prabowo Tersangka Makar	Polda Metro Jaya menarik Surat Pemberitahuan Dimulainya Penyidikan (SPDP) terkait kasus dugaan makar tersangka Eggi Sudjana dengan terlapor Prabowo Subianto. 	2019-05-21 10:16:07+00:00	heintje_han	0	0	0		True News
5828	SPDP Prabowo Tersangka Makar	Argo: SPDP Makar Prabowo Subianto Ditarik Kembali, Perlu Penyelidikan http://j.mp/2Qe2QkE	2019-05-21 10:08:33+00:00	ekofajr1	0	0	0		Misleading News
5829	SPDP Prabowo Tersangka Makar	SPDP Prabowo Ditarik, Fahri: Makar Ditunda Hingga Waktu Yang Tidak Ditentukan http://dlvr.it/R56TxT	2019-05-21 09:23:02+00:00	Putra_F4jar	0	0	0		Other 2
5830	SPDP Prabowo Tersangka Makar	BREAKING NEWS: Beredar SPDP Kasus Dugaan Makar, Muncul Nama Prabowo Subianto - Warta Kota Selasa, 21 Mei 2019 07:56 ISTIMEWA SPDP Prabowo... https://mediaaipos.wordpress.com/2019/05/21/breaking-news-beredar-spdp-kasus-dugaan-makar-muncul-nama-prabowo-subianto-warta-kota/	2019-05-21 09:12:38+00:00	antar_kabar	0	0	0		True News
5831	SPDP Prabowo Tersangka Makar	BREAKING NEWS: Beredar SPDP Kasus Dugaan Makar, Muncul Nama Prabowo Subianto – Warta Kota https://mediaaipos.wordpress.com/2019/05/21/breaking-news-beredar-spdp-kasus-dugaan-makar-muncul-nama-prabowo-subianto-warta-kota/	2019-05-21 09:12:36+00:00	antar_kabar	0	0	0		True News
5832	SPDP Prabowo Tersangka Makar	"MEDIA BALANCE; SPDP Prabowo Ditarik, Fahri: Makar Ditunda Hingga Waktu Yang Tidak Ditentukan Er #eramuslim"	2019-05-21 09:11:22+00:00	Putra_F4jar	0	0	0	#eramuslim	Other 2
5833	SPDP Prabowo Tersangka Makar	#BeritaIslam: SPDP Prabowo Ditarik, Fahri: Makar Ditunda Hingga Waktu Yang Tidak Ditentukan https://www.eramuslim.com/berita/nasional/spdp-prabowo-ditarik-fahri-makar-ditunda-hingga-waktu-yang-tidak-ditentukan.htm	2019-05-21 09:07:23+00:00	MajalahDrise	0	0	0	#BeritaIslam	Other 2
5834	SPDP Prabowo Tersangka Makar	Beredar SPDP Prabowo Terlibat Kasus Makar, Begini nih Arti Makar http://bit.ly/2WUXCwX #klub4d #togelsingapore #togelhongkong #hongkongpools #datahk #togelonlineterpercaya #juditogelonline #livecasinoterbesar	2019-05-21 09:05:15+00:00	klub4d	0	0	0	#klub4d #togelsingapore #togelhongkong #hongkongpools #datahk #togelonlineterpercaya #juditogelonline #livecasinoterbesar	Other 2
5835	SPDP Prabowo Tersangka Makar	*Breaking News* Polisi Akhirnya Tarik SPDP Terkait Kasus Eggi dengan Prabowo Sebagai Terlapor Makar https://www.faktakini.net/2019/05/polisi-akhirnya-tarik-spdp-terkait.html *Terbukti bersih dan tidak bersalah, Prabowo batal dipolisikan*	2019-05-21 09:00:07+00:00	ParahyanganPost	0	0	0		Other 2
5836	SPDP Prabowo Tersangka Makar	Polisi Tarik SPDP Prabowo Terkait Makar #ValidNih https://www.validnews.id/Polisi-Tarik-SPDP-Prabowo-Terkait-Makar-kbt	2019-05-21 08:58:56+00:00	Ughonme	0	0	0	#ValidNih	Other 2
5837	SPDP Prabowo Tersangka Makar	Terima SPDP Eggi Sudjana, Prabowo Turut Menjadi Terlapor Dugaan Makar http://bit.ly/2JxzRbg #liputan #news	2019-05-21 08:37:10+00:00	liputanews	0	0	0	#liputan #news	True News
5838	SPDP Prabowo Tersangka Makar	Polisi Tarik SPDP Prabowo Soal Dugaan Makar, Ini Alasannya http://www.sayangi.com/2019/05/21/142607/news/polisi-tarik-spdp-prabowo-soal-dugaan-makar-alasannya lewat @sayangicom	2019-05-21 08:22:05+00:00	sayangicom	0	0	0		True News
5839	SPDP Prabowo Tersangka Makar	Polisi Tarik SPDP Prabowo Subianto soal Makar http://dlvr.it/R56KWY	2019-05-21 08:20:33+00:00	StatusAcehNet1	0	0	0		Other 2
5840	SPDP Prabowo Tersangka Makar	Polda Metro Jaya sempat mengeluarkan surat perintah dimulainya Penyidikan (SPDP) masus dugaan makar yang menempatkan Prabowo Subianto sebagai terlapornya. #PrabowoSubianto http://m.jpnn.com/amp/news/hormati-prabowo-polda-metro-jaya-tarik-spdp-kasus-makar	2019-05-21 08:20:02+00:00	jpnncom	0	0	0	#PrabowoSubianto	True News
5841	SPDP Prabowo Tersangka Makar	"RT TRANS7 ""Polisi tarik SPDP prabowo soal makar. """	2019-05-21 08:18:09+00:00	Media_linked	0	0	0		Other 2
5842	SPDP Prabowo Tersangka Makar	SPDP Prabowo Ditarik, Satire Fahri: Makar Ditunda hingga Waktu yang Tidak Ditentukan | http://Pejuang.Net I The Struggle For Justice	2019-05-21 08:11:26+00:00	princeitok	0	0	0		Other 2
5843	SPDP Prabowo Tersangka Makar	I've just posted a new blog: SPDP Prabowo Ditarik, Satire Fahri: Makar Ditunda Hingga Waktu Yang Tidak Ditentukan http://www.gelora.news/2019/05/spdp-prabowo-ditarik-satire-fahri-makar.html	2019-05-21 08:05:25+00:00	HoaxMembangun	0	0	0		Other 2
5844	SPDP Prabowo Tersangka Makar	SPDP Kasus Makar Akhirnya Dicabut, Polisi: Prabowo Tokoh Bangsa yang Harus Dihormati https://www.wowkeren.com/berita/tampil/00257640.html	2019-05-21 08:05:14+00:00	wow_keren	0	0	0		True News
5845	SPDP Prabowo Tersangka Makar	@null SPDP Kasus Makar Akhirnya Dicabut, Polisi: Prabowo Tokoh Bangsa yang Harus Dihor 	2019-05-21 08:00:29+00:00	Morningtyas	0	0	0		Misleading News
5846	SPDP Prabowo Tersangka Makar	Polisi Tarik SPDP Prabowo Subianto soal Makar | Malang Post Online - Tepercaya, Cepat dan Akurat https://www.malangpostonline.com/read/17511/polisi-tarik-spdp-prabowo-subianto-soal-makar#.XOOrc9t4S3E.twitter	2019-05-21 07:40:39+00:00	malpostonline	0	0	0		Other 2
5847	SPDP Prabowo Tersangka Makar	Polisi Akhirnya Tarik SPDP Terkait Kasus Eggi dengan Prabowo Sebagai Terlapor Makar - Fakta Kini https://www.faktakini.net/2019/05/polisi-akhirnya-tarik-spdp-terkait.html #RakyatTolakHasilPilpres	2019-05-21 07:39:37+00:00	Khalsa86mdn	0	0	0	#RakyatTolakHasilPilpres	Other 2
5848	SPDP Prabowo Tersangka Makar	Polisi Tarik SPDP Prabowo Subianto soal Makar CNN Indonesia | Selasa, 21/05/2019 11:12 WIB Jakarta, CNN Indonesia -- Polisi menarik surat pemberitahuan dimulainya... 	2019-05-21 07:24:53+00:00	fxyoga	0	0	0		Other 2
5849	SPDP Prabowo Tersangka Makar	"Tiba-tiba Polda Metro Tarik SPDP Dugaan Makar dengan Terlapor Prabowo, Ini Alasannya Nama Prabowo Subianto disebut oleh tersangka dugaan makar Eggy Sudjana dan Lieus Sungkharisma-&gt; "	2019-05-21 07:15:00+00:00	Dreamcoid	0	0	0		True News
5850	SPDP Prabowo Tersangka Makar	SPDP Prabowo Ditarik, Satire Fahri Sebut Makar Ditunda Hingga Waktu Yang Tidak Ditentukan http://bit.ly/2VUCB99	2019-05-21 07:13:16+00:00	beritaislamku	0	0	0		Other 2
5851	SPDP Prabowo Tersangka Makar	"Beredar SPDP Prabowo Subianto, Jadi Tersangka Kasus Makar? Prabowo diduga terlibat dalam upaya makar bersama dengan Eggy Sudjana-&gt; http://bit.ly/2HAvFDS"	2019-05-21 07:10:00+00:00	Dreamcoid	0	0	0		True News
5852	SPDP Prabowo Tersangka Makar	Polda Metro Cabut SPDP Kasus Makar yang Tercantum Nama Prabowo https://skalanews.com/read/322139	2019-05-21 07:09:56+00:00	skalanews	0	0	0		Other 1
5853	SPDP Prabowo Tersangka Makar	Polisi Akhirnya Tarik Kembali SPDP Prabowo Yang Dilaporkan Jadi Tersangka Makar 	2019-05-21 07:05:53+00:00	rev_nc	0	0	0		Other 2
5854	SPDP Prabowo Tersangka Makar	Polisi Telisik Ucapan Eggi dan Lieus Terkait SPDP Makar Prabowo Subianto http://bit.ly/2waoDAq #klub4d #togelsingapore #togelhongkong #hongkongpools #datahk #togelonlineterpercaya #juditogelonline #livecasinoterbesar	2019-05-21 07:05:46+00:00	klub4d	0	0	0	#klub4d #togelsingapore #togelhongkong #hongkongpools #datahk #togelonlineterpercaya #juditogelonline #livecasinoterbesar	True News
5855	SPDP Prabowo Tersangka Makar	Sempat Terbit SPDP, BPN: Tidak Ada Satu pun Ucapan Prabowo Berunsur Makar http://bit.ly/2QdLQem #klub4d #togelsingapore #togelhongkong #hongkongpools #datahk #togelonlineterpercaya #juditogelonline #livecasinoterbesar	2019-05-21 07:05:41+00:00	klub4d	0	0	0	#klub4d #togelsingapore #togelhongkong #hongkongpools #datahk #togelonlineterpercaya #juditogelonline #livecasinoterbesar	Other 1
5856	SPDP Prabowo Tersangka Makar	Polisi Tarik SPDP Kasus Makar Eggi dengan Terlapor Prabowo Subianto http://bit.ly/2WUMLTJ	2019-05-21 07:04:50+00:00	fajaronline	0	0	0		Misleading News
5857	SPDP Prabowo Tersangka Makar	SPDP Prabowo Ditarik, Satire Fahri: Makar Ditunda Hingga Waktu Yang Tidak Ditentukan 	2019-05-21 07:04:28+00:00	NovaHafidzah	0	0	0		Other 2
5858	SPDP Prabowo Tersangka Makar	#TodayInNews Penyidik Polda Metro Jaya menerbitkan Surat Pemberitahuan Dimulainya Penyidikan (SPDP) bagi calon presiden Prabowo Subianto yang berstatus sebagai terlapor dugaan tindak pidana kejahatan terhadap keamanan negara atau makar.	2019-05-21 06:59:44+00:00	ClassyFM	0	0	0	#TodayInNews	True News
5859	SPDP Prabowo Tersangka Makar	Pak Polisi..harap tidak tebang pilih lhoo yaaa.... http://news.detik.com/read/2019/05/21/103329/4558127/10/polisi-tarik-spdp-terkait-kasus-eggi-dengan-prabowo-sebagai-terlapor Polda Metro Jaya menarik Surat Pemberitahuan Dimulainya Penyidikan (SPDP) terkait kasus dugaan makar tersangka Eggi Sudjana dengan terlapor Prabowo Subianto.	2019-05-21 06:50:34+00:00	Julie307	0	0	0		True News
5860	SPDP Prabowo Tersangka Makar	SPDP Prabowo Ditarik, Satire Fahri: Makar Ditunda Hingga Waktu Yang Tidak Ditentukan http://dlvr.it/R565b8	2019-05-21 06:48:34+00:00	BERITATERKINIco	0	0	0		Other 2
5861	SPDP Prabowo Tersangka Makar	"Kasus Makar, Akhirnya Polda Metro Tarik SPDP Terhadap Prabowo Subianto #politik @Riau1Official http://riau1.com/share.php?s=tw&amp;idn=12710&amp;ida=16"	2019-05-21 06:46:39+00:00	Riau1Official	0	0	0	#politik	Other 2
5862	SPDP Prabowo Tersangka Makar	"Viral di Medsos, Telah Terbit SPDP Terhadap Capres Prabowo Subianto Terkait Kasus Makar #politik @Riau1Official http://riau1.com/share.php?s=tw&amp;idn=12707&amp;ida=16"	2019-05-21 06:46:14+00:00	Riau1Official	0	0	0	#politik	True News
5863	SPDP Prabowo Tersangka Makar	Surat Perintah Dimulainya Penyidikan (SPDP) kasus dugaan makar atas nama Prabowo Subianto beredar. . Hal itu berdasarkan sebuah surat dari Polda Metro Jaya tertanggal 17 Mei 2019, yang ditujukan kepada Kepala… https://www.instagram.com/p/BxtvOAHHjd4/?igshid=nkgwrrn6xa24	2019-05-21 06:33:17+00:00	tribunjatim	0	0	0		True News
5864	SPDP Prabowo Tersangka Makar	BPN Bantah SPDP Prabowo terkait Makar | Politics 	2019-05-21 06:33:01+00:00	GATRA_News	0	0	0		True News
5865	SPDP Prabowo Tersangka Makar	Polisi Terbitkan SPDP Prabowo Subianto Terkait Kasus Makar | http://merdeka.com https://www.merdeka.com/peristiwa/polisi-terbitkan-spdp-prabowo-subianto-terkait-kasus-makar.html lewat @merdekadotcom	2019-05-21 06:26:34+00:00	Hadi59Wong	0	0	0		Other 2
5866	SPDP Prabowo Tersangka Makar	Polisi Tarik SPDP Terkait Kasus Eggi dengan Prabowo sebagai Terlapor - detikNews: Polda Metro Jaya menarik Surat Pemberitahuan Dimulainya Penyidikan (SPDP) terkait kasus dugaan makar tersangka Eggi Sudjana dengan terlapor Prabowo Subianto. http://dlvr.it/R562xS	2019-05-21 06:24:35+00:00	ProjoSumatera	0	0	0		True News
5867	SPDP Prabowo Tersangka Makar	Polisi Terbitkan SPDP Prabowo Terlapor Dugaan Makar https://bipol.co/polisi-terbitkan-spdp-prabowo-terlapor-dugaan-makar.html	2019-05-21 06:24:10+00:00	bipolonline	0	0	0		True News
5868	SPDP Prabowo Tersangka Makar	Tarik SPDP Makar Prabowo Subianto, Begini Penjelasan Polisi http://faktapers.id/2019/05/21/tarik-spdp-makar-prabowo-subianto-begini-penjelasan-polisi/	2019-05-21 06:19:50+00:00	PersFakta	0	0	0		Misleading News
5869	SPDP Prabowo Tersangka Makar	Beredar SPDP Prabowo jadi terlapor kasus dugaan makar https://goo.gl/fb/LZJ4YD	2019-05-21 06:10:18+00:00	keponewsdotcom	0	0	0		True News
5870	SPDP Prabowo Tersangka Makar	Polisi Tarik Kembali SPDP Makar Prabowo Subianto | Republika Online 	2019-05-21 06:07:54+00:00	naturelifegroup	0	0	0		Misleading News
5871	SPDP Prabowo Tersangka Makar	SPDP Kasus Dugaan Makar Prabowo Dicabut http://detik.id/6v4W4u	2019-05-21 06:05:49+00:00	detik_foto	0	0	0		True News
5872	Suara Pemilih Prabowo Hangus	Ribuan suara pemilih Prabowo hangus karena kecurangan pemilu di Turki? #cekfaktapemilu2019 https://cekfakta.com/focus/1829	2019-04-17 07:47:38+00:00	cekfaktacom	0	1	0	#cekfaktapemilu2019	True News
5873	Suara Pemilih Prabowo Hangus	Sementara partai pro Prabowo efektif meraup semua suara tanpa suara hangus di Parlemen kecuali dari Partai Berkarya. Bahkan PKS yang di menit terakhir diserang habis PSI malah dapat lonjakan suara bahkan mengalahkan demokrat.	2019-04-18 04:44:24+00:00	Wisnunnu	1	0	1		True News
5874	Suara Pemilih Prabowo Hangus	ealaahhh.....mantap mantap wakakakkakak uhuuuyyyy hangus sudah suara 01	2019-04-17 04:39:11+00:00	dipitodo	1	0	0		False News
5875	Suara Pemilih Prabowo Hangus	"Ya elah. Sama aja kaya ""Bro ngapain coblos jokowi bro, kalau prabowo menang nanti suara lu hangus"" "	2019-04-16 05:32:29+00:00	rifqyD	1	0	0		False News
5876	Suara Pemilih Prabowo Hangus	[FAKTA ATAU HOAKS] Benarkah ribuan suara pemilih Prabowo hangus karena kecurangan pemilu di Turki? #cekfaktaPemilu2019 #tempocekfakta	2019-04-17 02:36:47+00:00	tempocekfakta	0	0	1	#cekfaktaPemilu2019 #tempocekfakta	True News
5877	Suara Pemilih Prabowo Hangus	https://youtu.be/MNCsSnUZCw8 ramai di mana-mana. Mengapa tidak ada tindakan hukum pada pelaku? Surat suara sudah tercoblos 01. Malah panitia suruh coblos lagi yang no 02. Kan hangus itu surat suara, 02 terdegradasi. Kalau Prabowo kalah gak perlu ke MK. People power saja.	2019-04-19 16:29:40+00:00	kemitris	0	0	0		True News
5878	Suara Pemilih Prabowo Hangus	Saya bersumpah waktu saya mau mencoblos katanya surat suara habis, pas penghitungan ada sisa kertas suaranya. Kertas yg di coblos no 1 dominan trjadi di mana 02 menang dg adanya kertas trcoblos tersebut hak memilih rakyat yg mau coblos 02 gak jadi. Kertas suara bnyk hangus	2019-04-17 13:50:14+00:00	RajaRajaYogi1	0	0	0		True News
5879	Suara Pemilih Prabowo Hangus	Dan para lansia yg tidak bisa jalan, TDK mendapatkan layanan petugas kpps utk melayani door to door, sehingga suara mereka hangus	2019-04-17 12:42:17+00:00	AmmaliaHidayati	0	0	0		True News
5880	Suara Pemilih Prabowo Hangus	suara hangus bkar aj,	2019-04-17 05:18:24+00:00	predatorcinta93	0	0	0		False News
5881	Suara Terkecil Ketua KPU	#kom2 Arif, Ketua Kpu: serangan ke KPU bkn hanya ke institusi tp sdh mengarah ke personal c/ saya disebut taipan china dan disogok jin. Saya dibilang aneh dpt suara kecil saat pemilihan tp jd ketua KPU	2019-01-09 09:58:06+00:00	WikiDPR1	1	1	0	#kom2	True News
5882	Suara Terkecil Ketua KPU	Sebagai seorang yg awam dan sebagai rakyat kecil... Baru kali ini dijaman reformasi keberadaan KPU sangat jauh dari standar mulai dari org gila, kotak suara,DPT, surat suara, dan skg ini soal visimisi	2019-01-07 16:47:54+00:00	Aconk_Bhei	0	1	0		False News
5883	Suara Terkecil Ketua KPU	Bayangkan calon yg mendpt suara paling kecil bisa menjadi Ketua @KPU_ID . #Sinting	2019-01-09 02:05:53+00:00	fabian_shakti	1	0	0	#Sinting	Other 1
5884	Suara Terkecil Ketua KPU	Tolong Bg Karni ...di bawa dulu ke pertanjaan....bahawa : Arief Budiman ini , divoting suara dia hanja mengumpulkan suara paling kecil..Kenapa.Dia bisa jadi ketua KPU... @Ferdinand_Haean @fadlizon @FaldoMaldini @MardaniAliSera @rockygerung @putrabanten80 ..serius 🇮🇩🇮🇩	2019-01-07 12:26:48+00:00	Zulkafli_BasraH	1	0	0		False News
5885	Suara Terkecil Ketua KPU	Di tempat kita kecil kemungkinan itu terjadi, di papua? Maluku? Aku cm berpikir kemungkinan terburuk Kardus yg berisi suara sah dirusak di tengah hutan dengan sengaja, kemudian diganti dengan keinginan pengganti Done	2019-01-07 08:55:57+00:00	Kopi_laut	0	0	1		Other 1
5886	Suara Terkecil Ketua KPU	Tdk netral kpu terlihat memihak pertahana... polone ko kardus.. Suara kecil kok bisa jadi ketua kpu... ajaib!!	2019-01-08 11:48:45+00:00	FAceng23	0	0	0		False News
5887	Suara Terkecil Ketua KPU	Lupakan saja debat debit itu Pak MSD, kami rakyat kecil yakin kok NOMOR 2 MENANG, ngapain kami mau dibohongi terus mohnTIM 02 waspadai dan kawal sampai akhir seluruh rekap suara dari TPS, KPPS, PPK, KPUD, KPU Provinsi, KPU Pusat, Kalau gak, jgn salahkan klw asap tutupi langit	2019-01-08 04:34:51+00:00	ncuhidorowoni	0	0	0		True News
5888	Suara Terkecil Ketua KPU	Dari awal Pemilihan Ketua KPU sdh Janggal. Ketua KPU sekarang dapat suara lebih Kecil, dari Calon Ketua KPU yg lain, Nilai suaranya sangat kecil. Bisa jadi Ketua KPU. Yg dapat 55 suara di kemanakan ? Yg 32 suara yg jadi Ketua. Demokrasi yg sangat Aneh.	2019-01-07 12:32:49+00:00	altharahma0808	0	0	0		True News
5889	Surat Suara 01 Tercoblos	Komisi Pemilihan Umum (KPU) memastikan informasi tentang tujuh kontainer surat suara yang sudah dicoblos yang ditemukan di Tanjung Priok,... https://mediaaipos.wordpress.com/2019/01/03/kpu-pastikan-informasi-surat-suara-di-tanjung-priok-hoaks-antara-news-berita-top-news/	2019-01-02 22:40:57+00:00	antar_kabar	1	1	0		False News
5890	Surat Suara 01 Tercoblos	"@AndiArief__ ""Andi meminta agar kabar adanya tujuh kontainer surat suara yang sudah dicoblos di Tanjung Priok itu dicek. Namun, saat dicek kembali, cuitan Andi Arief ini sudah dihapus."" ..info intelijen? 🙄🤔"	2019-01-02 19:34:16+00:00	riffirifzaldi	1	1	0		Other 1
5891	Surat Suara 01 Tercoblos	Inilah Sosok yang Pertama Kali Sampaikan Kabar Hoax 7 Kontainer Surat Suara Telah Dicoblos 	2019-01-02 17:59:13+00:00	jojorivai	1	1	0		True News
5892	Surat Suara 01 Tercoblos	7 kontainer kotak suara telah dicoblos dan diimport dari taipan. Info valid sumber A1... Viralkan!!!	2019-01-02 22:09:26+00:00	ivandivya	0	1	1		Misleading News
5893	Surat Suara 01 Tercoblos	Inilah Sosok yang Pertama Kali Sampaikan Kabar Hoax 7 Kontainer Surat Suara Telah Dicoblos http://medan.tribunnews.com/2019/01/03/inilah-sosok-yang-pertama-kali-sampaikan-kabar-hoax-7-kontainer-surat-suara-telah-dicoblos lewat @tribunmedan	2019-01-02 17:45:45+00:00	tribunmedan	0	1	0		True News
5894	Surat Suara 01 Tercoblos	Telah ditemukan surat suara yg sdh dicoblos 7 kontainer yg akan dibawa ke Haiti untuk memenangkan capres @prabowo sebagai Presiden Haiti nah gt @AndiArief__ kamfret klo bikin hoax jgn tanggung dasar #KoalisiPraBohong	2019-01-02 23:38:55+00:00	ichwankalimasad	1	0	0	#KoalisiPraBohong	True News
5895	Surat Suara 01 Tercoblos	Inilah Sosok yang Pertama Kali Sampaikan Kabar Hoax 7 Kontainer Surat Suara Telah Dicoblos https://www.suarasosmed.info/2019/01/inilah-sosok-yang-pertama-kali.html	2019-01-02 23:28:08+00:00	suarasosmed	1	0	0		True News
5896	Surat Suara 01 Tercoblos	KPU Pastikan Kabar 7 Kontainer Surat Suara Tercoblos di Priok Hoax: Komisi Pemilihan Umum (KPU) dan Badan Pengawas Pemilu (Bawaslu) memastikan isu soal 7 kontainer berisi Surat Suara sudah dicoblos merupakan berita bohong (Hoax). http://dlvr.it/QvrTkg	2019-01-02 23:06:32+00:00	gmnifilsafat	1	0	0		True News
5897	Surat Suara 01 Tercoblos	KPU Cek Informasi Tujuh Kontainer Surat Suara Telah Dicoblos https://www.cendananews.com/2019/01/kpu-cek-informasi-tujuh-kontainer-surat-suara-telah-dicoblos.html	2019-01-02 18:19:09+00:00	cendananews	1	0	0		False News
5898	Surat Suara 01 Tercoblos	Kabar 7 Kontainer Berisi Surat Suara yang Dicoblos Beredar, KPU Datangi Tanjung Priok https://www.suaramerdeka.com/news/baca/157315/kabar-7-kontainer-berisi-surat-suara-yang-dicoblos-beredar-kpu-datangi-tanjung-priok#.XCz090zLE-Q.facebook	2019-01-02 17:29:52+00:00	suaramerdeka	1	0	0		True News
5899	Surat Suara 01 Tercoblos	7 Kontainer Surat Suara Sudah Dicoblos?: http://youtu.be/HEuR92D_gq4?a via @YouTube	2019-01-02 18:58:02+00:00	blontankpoer	0	0	1		True News
5900	Surat Suara 01 Tercoblos	Baru bgt nih, isu hoax 7 kontainer berisi surat suara yang sudah dicoblos nomor urut 1.	2019-01-02 17:41:17+00:00	fleurieous	0	0	1		True News
5901	Surat Suara 01 Tercoblos	Assalamualaikum bg @AkunTofa apa benar ada 7 kontainer berisi surat suara yg sdh dicoblos? Mohon infonya. Syukron...	2019-01-02 17:37:08+00:00	alfred_reymond	0	0	1		True News
5902	Surat Suara 01 Tercoblos	Satu kontainer berisikan 10 juta suara. Gambar paslon capres-cawapres 01 sudah dicoblos. Rekaman soal informasi tersebut sudah viral di media sosial. Hoax atau fakta? https://www.ngelmu.co/70-juta-surat-suara-yang-sudah-dicoblos-ditemukan-di-tanjung-priok-benarkah/ https://twitter.com/ayuning_2/status/1080466510869553152/photo/1	2019-01-02 17:30:19+00:00	a_lworhoby	0	0	1		True News
5903	Surat Suara 01 Tercoblos	Ada yg menghapus tweet nya. Terkait kbr yg beredar di medsos ttg masuknya 7 kontainer dari CINA yg bermuatan surat suara yg sdh dicoblos 01. Oooo... Resolusi tahun baru satu satu keluar dan ttp HOAX, susah move on.	2019-01-02 17:27:50+00:00	poisons	0	0	1		True News
5904	Surat Suara 01 Tercoblos	Kemarin ada yang nyebarin kebohongan perihal 7 kontainer surat suara yang sudah dicoblos ya bu? cc: @habibthink	2019-01-02 23:55:05+00:00	HaryantoYanuar	0	0	0		Other 1
5905	Surat Suara 01 Tercoblos	Andi Arief: Mohon Dicek, Ada 7 Kontainer Surat Suara Sudah Dicoblos di Tanjung Priok.. https://www.republikri.co/2019/01/andi-arief-mohon-dicek-ada-7-kontainer.html https://www.republikri.co/2019/01/andi-arief-mohon-dicek-ada-7-kontainer.html	2019-01-02 23:38:41+00:00	republik_ri	0	0	0		Other 1
5906	Surat Suara 01 Tercoblos	"Andi Arief Hapus Tweet soal 7 Kontainer Surat Suara yang Sudah Dicoblos https://www.suara.com/news/2019/01/03/012115/andi-arief-hapus-tweet-soal-7-kontainer-surat-suara-yang-sudah-dicoblos?utm_source=facebook&amp;utm_medium=fp"	2019-01-02 23:37:34+00:00	EMatandatu	0	0	0		False News
